loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),IP_en0(txt),IP_pdp_ip0(txt),deviceOrientation(Z),batteryState(R),batteryLevel(Z),avAudioRecorderPeakPower(dB),avAudioRecorderAveragePower(dB),state(N)
2018-07-20 14:47:30.472 +0200,411,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090850.008915,59.92923920514055,10.74745075778174,64.25391,1.34,44.6484375,8,10,-9999,1532090850.428056,-26.47715377807617,38.76557159423828,-16.29319763183594,23.03101348876953,19.70516014099121,15,65398.15971925,-0.51959228515625,0.85162353515625,0.0008544921875,65398.15971925,6.137070441340171,-2.682777402036544,-0.2868597336567951,65398.13481725001,-0.3733640530143787,-1.53915322227208,-0.9015513487423991,4.985065460205078,-2.520730495452881,0.2896778583526611,0.008373737335205078,0.06428146362304688,-0.3285166025161743,XArbitraryCorrectedZVertical,-0.4237052202224731,-0.5573687553405762,0.1778981238603592,0.6914955973625183,-0.6200833320617676,0.7842903137207031,-0.01962791383266449,-26.47715377807617,38.76557159423828,-16.29319763183594,2,65394.73873175,walking,2,2018-07-20 14:47:27.028 +0200,2018-07-20 14:47:11.351 +0200,19,1.393173,0.9959131,1.753944,10.41,-1,-1,2018-07-20 14:47:29.586 +0200,0.0.0.0,90.142.111.79,2,1,0.1,-8.347331,-17.88734,0
2018-07-20 14:47:30.488 +0200,412,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090850.008915,59.92923920514055,10.74745075778174,64.25391,1.34,44.6484375,8,10,-9999,1532090850.467789,-28.0568962097168,33.29982757568359,-22.12611389160156,9.849424362182617,6.523570537567139,15,65398.19475425001,-0.70526123046875,1.044387817382812,0.241485595703125,65398.19475425001,5.233027386115257,-0.631522313509324,-0.8862251759517392,65398.13481725001,-0.3733640530143787,-1.53915322227208,-0.9015513487423991,4.985065460205078,-2.520730495452881,0.2896778583526611,0.008373737335205078,0.06428146362304688,-0.3285166025161743,XArbitraryCorrectedZVertical,-0.4237052202224731,-0.5573687553405762,0.1778981238603592,0.6914955973625183,-0.6200833320617676,0.7842903137207031,-0.01962791383266449,-26.47715377807617,38.76557159423828,-16.29319763183594,2,65394.73873175,walking,2,2018-07-20 14:47:27.028 +0200,2018-07-20 14:47:11.351 +0200,19,1.393173,0.9959131,1.753944,10.41,-1,-1,2018-07-20 14:47:29.586 +0200,0.0.0.0,90.142.111.79,2,1,0.1,-8.347331,-18.25598,0
2018-07-20 14:47:30.541 +0200,413,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090850.008915,59.92923920514055,10.74745075778174,64.25391,1.34,44.6484375,8,10,-9999,1532090850.508642,-24.90403366088867,28.56645965576172,-30.65866088867188,6.420947074890137,3.095093965530396,15,65398.22978825001,-1.002059936523438,1.323562622070312,1.234481811523438,65398.22978825001,-2.113278512418511,5.663393685639844,-1.033456705236225,65398.19475425001,0.1603782406420139,-1.26582381584086,-0.8240423636705216,5.487858772277832,-0.9852010607719421,-0.7921301126480103,0.01759040355682373,0.2242016792297363,0.3611096143722534,XArbitraryCorrectedZVertical,-0.2784429490566254,-0.5661182403564453,0.2952930629253387,0.7174828052520752,-0.6479156613349915,0.7338976263999939,-0.2039593309164047,-28.80997848510742,30.37923431396484,-24.96844482421875,2,65394.73873175,walking,2,2018-07-20 14:47:27.028 +0200,2018-07-20 14:47:11.351 +0200,19,1.393173,0.9959131,1.753944,10.41,-1,-1,2018-07-20 14:47:29.586 +0200,0.0.0.0,90.142.111.79,2,1,0.1,-8.347331,-15.90231,0
2018-07-20 14:47:30.548 +0200,414,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090850.008915,59.92923920514055,10.74745075778174,64.25391,1.34,44.6484375,8,10,-9999,1532090850.508642,-24.90403366088867,28.56645965576172,-30.65866088867188,6.420947074890137,3.095093965530396,15,65398.26451725001,-0.510894775390625,0.9178619384765625,-0.74481201171875,65398.26451725001,-0.2571396548398378,1.131438130165766,-0.8559202669594006,65398.19475425001,0.1603782406420139,-1.26582381584086,-0.8240423636705216,5.487858772277832,-0.9852010607719421,-0.7921301126480103,0.01759040355682373,0.2242016792297363,0.3611096143722534,XArbitraryCorrectedZVertical,-0.2784429490566254,-0.5661182403564453,0.2952930629253387,0.7174828052520752,-0.6479156613349915,0.7338976263999939,-0.2039593309164047,-28.80997848510742,30.37923431396484,-24.96844482421875,2,65394.73873175,walking,2,2018-07-20 14:47:27.028 +0200,2018-07-20 14:47:11.351 +0200,19,1.393173,0.9959131,1.753944,10.41,-1,-1,2018-07-20 14:47:29.586 +0200,0.0.0.0,90.142.111.79,2,1,0.1,-8.347331,-15.90231,0
2018-07-20 14:47:30.587 +0200,415,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090850.008915,59.92923920514055,10.74745075778174,64.25391,1.34,44.6484375,8,10,-9999,1532090850.547493,-24.15012741088867,30.06330108642578,-30.36848449707031,15.899827003479,12.57397365570068,15,65398.29955125001,-0.3156585693359375,0.9948272705078125,-0.27880859375,65398.29955125001,1.469472102065088,-1.590125549986692,-0.4101952511122177,65398.25469025,0.2046079344296901,-1.0114456186352,-0.7523345787347864,-2.573945999145508,1.246870279312134,-1.893205404281616,-0.1009435653686523,0.3388564586639404,0.08120149374008179,XArbitraryCorrectedZVertical,-0.2736794054508209,-0.4810323715209961,0.2601278126239777,0.791227400302887,-0.6188287138938904,0.6833450794219971,-0.3874148726463318,-24.15012741088867,30.06330108642578,-30.36848449707031,2,65394.73873175,walking,2,2018-07-20 14:47:27.028 +0200,2018-07-20 14:47:11.351 +0200,19,1.393173,0.9959131,1.753944,10.41,-1,-1,2018-07-20 14:47:29.586 +0200,0.0.0.0,90.142.111.79,2,1,0.1,-8.347331,-11.78729,0
2018-07-20 14:47:30.628 +0200,416,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090850.008915,59.92923920514055,10.74745075778174,64.25391,1.34,44.6484375,8,10,-9999,1532090850.587301,-25.88106918334961,27.89536285400391,-30.64402770996094,13.52452278137207,10.19866943359375,15,65398.33461625,-0.3953704833984375,1.419647216796875,-0.0559844970703125,65398.33461625,0.781184509920725,0.2472436145452123,-0.2118786994817231,65398.31462725,0.2188007715255939,-1.021399185595238,-0.6985178613338404,1.286856174468994,-1.330126643180847,-0.3466158211231232,0.3442631959915161,0.4019453525543213,0.2233339548110962,XArbitraryCorrectedZVertical,-0.2466078549623489,-0.4891272783279419,0.2557643353939056,0.79656982421875,-0.6531010866165161,0.643083393573761,-0.3998781442642212,-26.40795516967773,27.22249603271484,-30.71160888671875,2,65394.73873175,walking,2,2018-07-20 14:47:27.028 +0200,2018-07-20 14:47:11.351 +0200,19,1.393173,0.9959131,1.753944,10.41,-1,-1,2018-07-20 14:47:29.586 +0200,0.0.0.0,90.142.111.79,2,1,0.1,-8.90461,-12.99794,0
2018-07-20 14:47:30.668 +0200,417,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090850.008915,59.92923920514055,10.74745075778174,64.25391,1.34,44.6484375,8,10,-9999,1532090850.627621,-26.18452072143555,26.54671478271484,-30.94120788574219,10.70104789733887,7.375195026397705,15,65398.36965025,-0.6068878173828125,1.485763549804688,0.2216339111328125,65398.36965025,0.10503107865109,0.1759294868750705,0.1018113168931842,65398.31462725,0.2188007715255939,-1.021399185595238,-0.6985178613338404,1.286856174468994,-1.330126643180847,-0.3466158211231232,0.3442631959915161,0.4019453525543213,0.2233339548110962,XArbitraryCorrectedZVertical,-0.2466078549623489,-0.4891272783279419,0.2557643353939056,0.79656982421875,-0.6531010866165161,0.643083393573761,-0.3998781442642212,-26.40795516967773,27.22249603271484,-30.71160888671875,2,65394.73873175,walking,2,2018-07-20 14:47:27.028 +0200,2018-07-20 14:47:11.351 +0200,19,1.393173,0.9959131,1.753944,10.41,-1,-1,2018-07-20 14:47:29.586 +0200,0.0.0.0,90.142.111.79,2,1,0.1,-10.01917,-14.95308,0
2018-07-20 14:47:30.713 +0200,418,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090850.008915,59.92923920514055,10.74745075778174,64.25391,1.34,44.6484375,8,10,-9999,1532090850.667726,-26.10801315307617,26.39690399169922,-31.91764831542969,10.85536575317383,7.529512405395508,15,65398.40437925,-0.6434783935546875,1.20465087890625,0.3375701904296875,65398.40437925,-1.608312010754734,-1.068652509570494,0.8431338979337122,65398.37456325001,0.2607945829427279,-0.9800920723203497,-0.6659385516478248,0.1174731254577637,0.1894176155328751,0.108001597225666,0.1485899686813354,0.8055881857872009,0.6224414706230164,XArbitraryCorrectedZVertical,-0.2280971854925156,-0.4785373210906982,0.2609557211399078,0.8067686557769775,-0.6530913114547729,0.6177974343299866,-0.4379474222660065,-26.10801315307617,26.39690399169922,-31.91764831542969,2,65394.73873175,walking,2,2018-07-20 14:47:27.028 +0200,2018-07-20 14:47:11.351 +0200,19,1.393173,0.9959131,1.753944,10.41,-1,-1,2018-07-20 14:47:29.586 +0200,0.0.0.0,90.142.111.79,2,1,0.1,-11.13373,-15.81973,0
2018-07-20 14:47:30.727 +0200,419,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090850.008915,59.92923920514055,10.74745075778174,64.25391,1.34,44.6484375,8,10,-9999,1532090850.707274,-26.62997055053711,29.62235260009766,-28.60446166992188,11.70124816894531,8.375394821166992,15,65398.43941325,-0.631134033203125,0.9497222900390625,0.3265228271484375,65398.43941325,-3.539103268429963,-1.416771872517946,1.209049834865618,65398.37456325001,0.2607945829427279,-0.9800920723203497,-0.6659385516478248,0.1174731254577637,0.1894176155328751,0.108001597225666,0.1485899686813354,0.8055881857872009,0.6224414706230164,XArbitraryCorrectedZVertical,-0.2280971854925156,-0.4785373210906982,0.2609557211399078,0.8067686557769775,-0.6530913114547729,0.6177974343299866,-0.4379474222660065,-26.10801315307617,26.39690399169922,-31.91764831542969,2,65394.73873175,walking,2,2018-07-20 14:47:27.028 +0200,2018-07-20 14:47:11.351 +0200,19,1.393173,0.9959131,1.753944,10.41,-1,-1,2018-07-20 14:47:29.586 +0200,0.0.0.0,90.142.111.79,2,1,0.1,-11.13373,-15.81973,0
2018-07-20 14:47:30.794 +0200,420,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090850.008915,59.92923920514055,10.74745075778174,64.25391,1.34,44.6484375,8,10,-9999,1532090850.747333,-26.24981307983398,35.24289703369141,-22.75210571289062,15.01414394378662,11.6882905960083,15,65398.47444725,-0.7332611083984375,1.23834228515625,-0.3323211669921875,65398.47444725,-4.041432974298454,-1.344045204205626,1.331215691970278,65398.43450025,0.1846042146365185,-1.090929537594742,-0.7515893614583217,-2.940114974975586,-1.368345260620117,1.1769859790802,0.06622397899627686,0.3352503180503845,0.6677206158638,XArbitraryCorrectedZVertical,-0.2679350674152374,-0.5094752311706543,0.2628980875015259,0.7742933630943298,-0.6480873227119446,0.682800829410553,-0.3372915685176849,-26.77714157104492,32.32161712646484,-25.97305297851562,2,65394.73873175,walking,2,2018-07-20 14:47:27.028 +0200,2018-07-20 14:47:11.351 +0200,19,1.393173,0.9959131,1.753944,10.41,-1,-1,2018-07-20 14:47:29.586 +0200,0.0.0.0,90.142.111.79,2,1,0.1,-12.80556,-12.80556,0
2018-07-20 14:47:30.807 +0200,421,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090850.008915,59.92923920514055,10.74745075778174,64.25391,1.34,44.6484375,8,10,-9999,1532090850.788074,-25.42638778686523,39.66089630126953,-15.33366394042969,18.22152519226074,14.89567184448242,15,65398.50951225001,-1.250839233398438,1.627029418945312,-0.504302978515625,65398.50951225001,-3.920690576796441,-2.106677068708423,0.8756247295487879,65398.49443625,-0.1053388063359884,-1.386977570685543,-0.9003303099575767,-3.860995769500732,-1.501328706741333,1.321204304695129,-0.165468692779541,0.5782842040061951,-0.3033877611160278,XArbitraryCorrectedZVertical,-0.3644472062587738,-0.5571277141571045,0.2412979453802109,0.7060894370079041,-0.6108832359313965,0.7835322022438049,-0.1135738864541054,-25.42638778686523,39.66089630126953,-15.33366394042969,2,65394.73873175,walking,2,2018-07-20 14:47:27.028 +0200,2018-07-20 14:47:11.351 +0200,19,1.393173,0.9959131,1.753944,10.41,-1,-1,2018-07-20 14:47:29.586 +0200,0.0.0.0,90.142.111.79,2,1,0.1,-13.14577,-13.83666,0
2018-07-20 14:47:30.828 +0200,422,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090850.008915,59.92923920514055,10.74745075778174,64.25391,1.34,44.6484375,8,10,-9999,1532090850.788074,-25.42638778686523,39.66089630126953,-15.33366394042969,18.22152519226074,14.89567184448242,15,65398.54421025,-1.779129028320312,1.472381591796875,-0.090850830078125,65398.54421025,-3.527542219821821,-0.9461721331410958,0.9776826551589134,65398.49443625,-0.1053388063359884,-1.386977570685543,-0.9003303099575767,-3.860995769500732,-1.501328706741333,1.321204304695129,-0.165468692779541,0.5782842040061951,-0.3033877611160278,XArbitraryCorrectedZVertical,-0.3644472062587738,-0.5571277141571045,0.2412979453802109,0.7060894370079041,-0.6108832359313965,0.7835322022438049,-0.1135738864541054,-25.42638778686523,39.66089630126953,-15.33366394042969,2,65394.73873175,walking,2,2018-07-20 14:47:27.028 +0200,2018-07-20 14:47:11.351 +0200,19,1.393173,0.9959131,1.753944,10.41,-1,-1,2018-07-20 14:47:29.586 +0200,0.0.0.0,90.142.111.79,2,1,0.1,-13.14577,-14.4859,0
2018-07-20 14:47:30.873 +0200,423,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090850.008915,59.92923920514055,10.74745075778174,64.25391,1.34,44.6484375,8,10,-9999,1532090850.828478,-24.68381881713867,42.57888031005859,-7.241165161132812,19.51308822631836,16.18723487854004,15,65398.57927525001,-1.142852783203125,0.5516510009765625,-0.341796875,65398.57927525001,-1.940042280353838,0.2034181030146504,0.4347037899919989,65398.55437325,-0.4891800054208409,-1.804385868447346,-0.9546868575388805,-3.260764122009277,-0.269165575504303,0.8731315732002258,-1.21695876121521,0.6562488079071045,-0.2246096134185791,XArbitraryCorrectedZVertical,-0.4450929760932922,-0.6072657108306885,0.2164406031370163,0.6215093731880188,-0.5621702671051025,0.8161328434944153,0.1337587982416153,-24.08689498901367,43.10033416748047,-4.9249267578125,2,65394.73873175,walking,2,2018-07-20 14:47:27.028 +0200,2018-07-20 14:47:11.351 +0200,19,1.393173,0.9959131,1.753944,10.41,-1,-1,2018-07-20 14:47:29.586 +0200,0.0.0.0,90.142.111.79,2,1,0.1,-13.14577,-14.9882,0
2018-07-20 14:47:30.907 +0200,424,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090850.008915,59.92923920514055,10.74745075778174,64.25391,1.34,44.6484375,8,10,-9999,1532090850.867175,-23.4875602722168,43.77227020263672,-3.583511352539062,23.31437873840332,19.988525390625,15,65398.61430925001,-0.6686859130859375,0.30987548828125,-0.3181610107421875,65398.61430925001,-0.9951708350891367,-1.056715688932541,-0.126908947006091,65398.55437325,-0.4891800054208409,-1.804385868447346,-0.9546868575388805,-3.260764122009277,-0.269165575504303,0.8731315732002258,-1.21695876121521,0.6562488079071045,-0.2246096134185791,XArbitraryCorrectedZVertical,-0.4450929760932922,-0.6072657108306885,0.2164406031370163,0.6215093731880188,-0.5621702671051025,0.8161328434944153,0.1337587982416153,-24.08689498901367,43.10033416748047,-4.9249267578125,2,65394.73873175,walking,2,2018-07-20 14:47:27.028 +0200,2018-07-20 14:47:11.351 +0200,19,1.393173,0.9959131,1.753944,10.41,-1,-1,2018-07-20 14:47:29.586 +0200,0.0.0.0,90.142.111.79,2,1,0.1,-10.97845,-10.97845,0
2018-07-20 14:47:30.956 +0200,425,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090850.008915,59.92923920514055,10.74745075778174,64.25391,1.34,44.6484375,8,10,-9999,1532090850.907062,-23.49215316772461,43.99596405029297,-0.958099365234375,24.0224494934082,20.69659614562988,15,65398.64934425001,-0.1723480224609375,0.1627960205078125,-0.3650970458984375,65398.64934425001,-0.3261421586837909,-3.249441622990296,-0.1290088495256184,65398.61430925001,-0.6903477152104296,-1.964293434749569,-0.9443112519880483,-1.066038131713867,-0.764801561832428,-0.0002748495899140835,-0.2666739225387573,-0.4532207250595093,-0.5325087308883667,XArbitraryCorrectedZVertical,-0.4882535636425018,-0.6115623116493225,0.1886323094367981,0.593311071395874,-0.5414925813674927,0.8100932836532593,0.2248000055551529,-23.49215316772461,43.99596405029297,-0.958099365234375,2,65394.73873175,walking,2,2018-07-20 14:47:27.028 +0200,2018-07-20 14:47:11.351 +0200,19,1.393173,0.9959131,1.753944,10.41,-1,-1,2018-07-20 14:47:29.586 +0200,0.0.0.0,90.142.111.79,2,1,0.1,-10.97845,-12.88041,0
2018-07-20 14:47:30.968 +0200,426,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090850.008915,59.92923920514055,10.74745075778174,64.25391,1.34,44.6484375,8,10,-9999,1532090850.947099,-23.72465133666992,43.84513092041016,2.570388793945312,19.25283432006836,15.92698097229004,15,65398.68407325001,-0.116912841796875,0.237213134765625,-0.3129425048828125,65398.68407325001,0.7304986954221189,-3.360167339000303,0.511471006310187,65398.61430925001,-0.6903477152104296,-1.964293434749569,-0.9443112519880483,-1.066038131713867,-0.764801561832428,-0.0002748495899140835,-0.2666739225387573,-0.4532207250595093,-0.5325087308883667,XArbitraryCorrectedZVertical,-0.4882535636425018,-0.6115623116493225,0.1886323094367981,0.593311071395874,-0.5414925813674927,0.8100932836532593,0.2248000055551529,-23.49215316772461,43.99596405029297,-0.958099365234375,2,65394.73873175,walking,2,2018-07-20 14:47:27.028 +0200,2018-07-20 14:47:11.351 +0200,19,1.393173,0.9959131,1.753944,10.41,-1,-1,2018-07-20 14:47:29.586 +0200,0.0.0.0,90.142.111.79,2,1,0.1,-10.97845,-13.70941,0
2018-07-20 14:47:31.034 +0200,427,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090850.008915,59.92923920514055,10.74745075778174,64.25391,1.34,44.6484375,8,10,-9999,1532090850.986946,-22.44999313354492,44.36455535888672,3.525787353515625,11.69404983520508,8.368196487426758,15,65398.71910725001,-0.2657318115234375,0.5676422119140625,-0.193206787109375,65398.71910725001,0.58699399376709,-0.247097673317476,0.7190697396040437,65398.67424625,-0.7290907857641193,-2.152984274598409,-0.9284315273484437,0.2519082129001617,-3.65467381477356,0.3492022752761841,0.4335941672325134,-0.6483222246170044,-0.670994758605957,XArbitraryCorrectedZVertical,-0.4790842533111572,-0.6596847772598267,0.2169868946075439,0.5368527173995972,-0.5003971457481384,0.8006812930107117,0.3294114470481873,-22.90084457397461,44.14133453369141,3.607666015625,2,65394.73873175,walking,2,2018-07-20 14:47:27.028 +0200,2018-07-20 14:47:11.351 +0200,19,1.393173,0.9959131,1.753944,10.41,-1,-1,2018-07-20 14:47:29.586 +0200,0.0.0.0,90.142.111.79,2,1,0.1,-10.97845,-12.98471,0
2018-07-20 14:47:31.047 +0200,428,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090850.008915,59.92923920514055,10.74745075778174,64.25391,1.34,44.6484375,8,10,-9999,1532090851.026915,-21.3973503112793,45.18538665771484,3.435165405273438,10.30810928344727,6.982255935668945,15,65398.75414125001,-0.12408447265625,0.4170074462890625,-0.330108642578125,65398.75414125001,-0.2322963566110336,1.31338529583998,0.06922434516275666,65398.73418225,-0.7041012269021505,-2.245288695404057,-0.9856380638970182,0.2188096642494202,0.3502418100833893,0.5518612265586853,0.1714661419391632,-0.2734898328781128,-0.6534490585327148,XArbitraryCorrectedZVertical,-0.4662171900272369,-0.6746164560317993,0.2686070501804352,0.5053558945655823,-0.4313843548297882,0.8336246609687805,0.3449316620826721,-21.3973503112793,45.18538665771484,3.435165405273438,2,65394.73873175,walking,2,2018-07-20 14:47:27.028 +0200,2018-07-20 14:47:11.351 +0200,19,1.393173,0.9959131,1.753944,10.41,-1,-1,2018-07-20 14:47:29.586 +0200,0.0.0.0,90.142.111.79,2,1,0.1,-10.97845,-13.35,0
2018-07-20 14:47:31.102 +0200,429,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090851.008269,59.92925202945241,10.74746400118875,63.6286,1.34,34.1015625,6,10,-9999,1532090851.066506,-21.39623641967773,44.96082305908203,2.534820556640625,13.70603084564209,10.38017749786377,15,65398.78920625,-0.119781494140625,0.3101348876953125,-0.2797698974609375,65398.78920625,-0.08918207437181047,1.728455995959806,-0.1843456085519389,65398.73418225,-0.7041012269021505,-2.245288695404057,-0.9856380638970182,0.2188096642494202,0.3502418100833893,0.5518612265586853,0.1714661419391632,-0.2734898328781128,-0.6534490585327148,XArbitraryCorrectedZVertical,-0.4662171900272369,-0.6746164560317993,0.2686070501804352,0.5053558945655823,-0.4313843548297882,0.8336246609687805,0.3449316620826721,-21.3973503112793,45.18538665771484,3.435165405273438,2,65394.73873175,walking,2,2018-07-20 14:47:27.028 +0200,2018-07-20 14:47:11.351 +0200,19,1.393173,0.9959131,1.753944,10.41,-1,-1,2018-07-20 14:47:29.586 +0200,0.0.0.0,90.142.111.79,2,1,0.1,-10.97845,-14.58106,0
2018-07-20 14:47:31.106 +0200,430,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090851.008269,59.92925202945241,10.74746400118875,63.6286,1.34,34.1015625,6,10,-9999,1532090851.066506,-21.39623641967773,44.96082305908203,2.534820556640625,13.70603084564209,10.38017749786377,15,65398.82390425001,-0.3035125732421875,0.485626220703125,-0.1562652587890625,65398.82390425001,-0.2159277696030796,0.5644261003736496,0.09520428054480666,65398.79411925001,-0.7199515470582493,-2.175678467435081,-0.981446524647655,-0.07674338668584824,1.741947889328003,-0.178148090839386,0.3625656962394714,-0.512851357460022,-0.6036733388900757,XArbitraryCorrectedZVertical,-0.4799765050411224,-0.6539574861526489,0.2463313788175583,0.5303611159324646,-0.4572007060050964,0.8313022255897522,0.3160756826400757,-21.54398727416992,45.11188507080078,1.637405395507812,2,65394.73873175,walking,2,2018-07-20 14:47:27.028 +0200,2018-07-20 14:47:11.351 +0200,19,1.393173,0.9959131,1.753944,10.41,-1,-1,2018-07-20 14:47:29.586 +0200,0.0.0.0,90.142.111.79,2,1,0.1,-10.97845,-14.58106,0
2018-07-20 14:47:31.147 +0200,431,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090851.008269,59.92925202945241,10.74746400118875,63.6286,1.34,34.1015625,6,10,-9999,1532090851.106434,-21.91808700561523,44.96370697021484,0.968170166015625,16.61350250244141,13.2876501083374,15,65398.85896925,-0.826416015625,1.055374145507812,0.0837554931640625,65398.85896925,-0.4043072682581615,0.04711877653455394,0.03603789587095225,65398.79411925001,-0.7199515470582493,-2.175678467435081,-0.981446524647655,-0.07674338668584824,1.741947889328003,-0.178148090839386,0.3625656962394714,-0.512851357460022,-0.6036733388900757,XArbitraryCorrectedZVertical,-0.4799765050411224,-0.6539574861526489,0.2463313788175583,0.5303611159324646,-0.4572007060050964,0.8313022255897522,0.3160756826400757,-21.54398727416992,45.11188507080078,1.637405395507812,2,65394.73873175,walking,2,2018-07-20 14:47:27.028 +0200,2018-07-20 14:47:11.351 +0200,19,1.393173,0.9959131,1.753944,10.41,-1,-1,2018-07-20 14:47:29.586 +0200,0.0.0.0,90.142.111.79,2,1,0.1,-10.97845,-16.20489,0
2018-07-20 14:47:31.186 +0200,432,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090851.008269,59.92925202945241,10.74746400118875,63.6286,1.34,34.1015625,6,10,-9999,1532090851.146884,-21.61944198608398,44.96218109130859,1.638397216796875,17.28673934936523,13.9608850479126,15,65398.89400325,-1.286026000976562,1.658584594726562,2.299911499023438,65398.89400325,2.641798809711277,-4.557138406741866,0.6953106142550108,65398.85405525001,-0.7378977606460051,-2.149307772171809,-0.9771865789520305,-0.4099153876304626,-0.1250743418931961,0.1534489840269089,-0.1177229285240173,-0.04267203807830811,-0.3886991739273071,XArbitraryCorrectedZVertical,-0.4884510338306427,-0.6436905860900879,0.233422189950943,0.540917694568634,-0.4683366417884827,0.8289269208908081,0.3058439791202545,-21.61944198608398,44.96218109130859,1.638397216796875,2,65394.73873175,walking,2,2018-07-20 14:47:27.028 +0200,2018-07-20 14:47:11.351 +0200,19,1.393173,0.9959131,1.753944,10.41,-1,-1,2018-07-20 14:47:29.586 +0200,0.0.0.0,90.142.111.79,2,1,0.1,-10.97845,-13.97896,0
2018-07-20 14:47:31.226 +0200,433,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090851.008269,59.92925202945241,10.74746400118875,63.6286,1.34,34.1015625,6,10,-9999,1532090851.188848,-21.08294296264648,45.33762359619141,-3.544631958007812,16.75093650817871,13.42508316040039,15,65398.92903725,-0.1799774169921875,0.968109130859375,0.625518798828125,65398.92903725,0.8131355187828416,-0.3658373736797489,1.12595015410744,65398.91399225,-0.574220387309736,-2.009531771535443,-1.045350093207172,1.166072964668274,-3.758831977844238,0.8039884567260742,-0.3664795756340027,0.5913817286491394,1.791943430900574,XArbitraryCorrectedZVertical,-0.463859349489212,-0.6255980134010315,0.2725054323673248,0.5649799704551697,-0.4540923237800598,0.8651002049446106,0.2130767405033112,-20.48270797729492,45.71001434326172,-3.103683471679688,2,65394.73873175,walking,2,2018-07-20 14:47:27.028 +0200,2018-07-20 14:47:11.351 +0200,19,1.393173,0.9959131,1.753944,10.41,-1,-1,2018-07-20 14:47:29.586 +0200,0.0.0.0,90.142.111.79,2,1,0.1,-7.536714,-12.31751,0
