loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),IP_en0(txt),IP_pdp_ip0(txt),deviceOrientation(Z),batteryState(R),batteryLevel(Z),avAudioRecorderPeakPower(dB),avAudioRecorderAveragePower(dB),state(N)
2018-07-20 14:48:37.603 +0200,421,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090916.997232,59.92928312631317,10.74715278112399,54.38086,1.4,311.1328125,6,10,-9999,1532090917.563017,11.52142715454102,-13.49759674072266,-43.97956848144531,256.0637817382812,252.7379150390625,15,65465.326836125,-0.0786590576171875,-0.1390533447265625,-1.087356567382812,65465.326836125,0.5220876979957879,0.5039025688082909,0.91952534222209,65465.321740125,0.3371038330973093,-0.01487277132904205,0.1804357447788791,0.3889747560024261,0.4707126319408417,1.020403385162354,-0.08798457682132721,0.07138025760650635,-0.1102309226989746,XArbitraryCorrectedZVertical,0.09005965292453766,0.007812836207449436,0.1664092838764191,0.9818936586380005,-0.01463077589869499,-0.1794582605361938,-0.9836564660072327,11.59433364868164,-14.39772796630859,-44.28207397460938,2,65453.54426704167,walking,2,2018-07-20 14:48:25.834 +0200,2018-07-20 14:47:11.351 +0200,106,1.016397,0.8249044,1.603097,66.37648,-1,-1,2018-07-20 14:48:33.506 +0200,0.0.0.0,90.142.111.79,5,1,0.09,-10.61412,-24.2876,0
2018-07-20 14:48:37.663 +0200,422,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090916.997232,59.92928312631317,10.74715278112399,54.38086,1.4,311.1328125,6,10,-9999,1532090917.642844,12.41215896606445,-16.50122833251953,-43.84832763671875,251.8375549316406,248.5117034912109,15,65465.38677312501,0.057586669921875,-0.3148956298828125,-1.041351318359375,65465.38677312501,-0.124825822401431,0.1151098117964949,0.3348155417219609,65465.38167612501,0.3788086215589684,0.009182630149105473,0.2122095037993136,0.215871661901474,0.3665794730186462,0.354449987411499,0.006740037351846695,0.00741906464099884,-0.04054015874862671,XArbitraryCorrectedZVertical,0.1031521707773209,0.02442358806729317,0.1876925379037857,0.9764801859855652,0.00897651445120573,-0.2106203585863113,-0.9775262475013733,12.41215896606445,-16.50122833251953,-43.84832763671875,2,65453.54426704167,walking,2,2018-07-20 14:48:25.834 +0200,2018-07-20 14:47:11.351 +0200,106,1.016397,0.8249044,1.603097,66.37648,-1,-1,2018-07-20 14:48:33.506 +0200,0.0.0.0,90.142.111.79,5,1,0.09,-10.61412,-19.03028,0
2018-07-20 14:48:37.723 +0200,423,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090916.997232,59.92928312631317,10.74715278112399,54.38086,1.4,311.1328125,6,10,-9999,1532090917.682845,12.48903274536133,-15.82656097412109,-43.77354431152344,250.9774627685547,247.651611328125,15,65465.446709125,0.1497344970703125,-0.2222747802734375,-1.258102416992188,65465.446709125,-0.850826172426297,0.2763184094300434,0.7996820279040883,65465.44164312501,0.4073720751857567,-0.006715023753640284,0.1695651200690139,-1.011404633522034,0.06935911625623703,0.6779255867004395,0.10779969394207,-0.0916985422372818,-0.08324247598648071,XArbitraryCorrectedZVertical,0.08360755443572998,0.01385344192385674,0.2012763619422913,0.9758507013320923,-0.006618666928261518,-0.1687537282705307,-0.9856356978416443,11.59170913696289,-15.22275543212891,-44.20828247070312,2,65453.54426704167,walking,2,2018-07-20 14:48:25.834 +0200,2018-07-20 14:47:11.351 +0200,106,1.016397,0.8249044,1.603097,66.37648,-1,-1,2018-07-20 14:48:33.506 +0200,0.0.0.0,90.142.111.79,5,1,0.09,-10.61412,-21.06156,0
2018-07-20 14:48:37.789 +0200,424,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090916.997232,59.92928312631317,10.74715278112399,54.38086,1.4,311.1328125,6,10,-9999,1532090917.76285,11.44665908813477,-14.02182769775391,-44.87916564941406,247.5234527587891,244.1976013183594,15,65465.506646125,-0.0160980224609375,-0.0625457763671875,-1.320098876953125,65465.506646125,0.03856150731991134,-0.7460158698295746,0.506733242730936,65465.501580125,0.4566511946795149,-0.003621051230757267,0.1388216926545468,-0.133433997631073,-0.4420574605464935,0.6011413931846619,0.04133645072579384,0.09154702723026276,-0.4924608469009399,XArbitraryCorrectedZVertical,0.06796450167894363,0.01393947005271912,0.225681334733963,0.9717167019844055,-0.003586207283660769,-0.1383762359619141,-0.9903730154037476,11.44665908813477,-14.02182769775391,-44.87916564941406,2,65453.54426704167,walking,2,2018-07-20 14:48:25.834 +0200,2018-07-20 14:47:11.351 +0200,106,1.016397,0.8249044,1.603097,66.37648,-1,-1,2018-07-20 14:48:33.506 +0200,0.0.0.0,90.142.111.79,5,1,0.09,-11.72867,-21.63066,0
2018-07-20 14:48:37.842 +0200,425,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090916.997232,59.92928312631317,10.74715278112399,54.38086,1.4,311.1328125,6,10,-9999,1532090917.802717,10.17013931274414,-14.61666107177734,-45.00961303710938,246.4548492431641,243.1289978027344,15,65465.566582125,0.128387451171875,-0.2078094482421875,-0.937469482421875,65465.566582125,0.1289542547232718,0.0245181262597055,-0.08298356693465105,65465.561516125,0.4681148646181584,-0.04569196078284098,0.1493117996529653,0.2060187757015228,-0.3234127163887024,-0.148355707526207,0.04815856739878654,0.004302680492401123,0.05562090873718262,XArbitraryCorrectedZVertical,0.0778181329369545,-0.004864827264100313,0.2295646071434021,0.9701544046401978,-0.04516784474253654,-0.1487576216459274,-0.9878413677215576,9.569446563720703,-14.83927154541016,-45.00033569335938,2,65453.54426704167,walking,2,2018-07-20 14:48:25.834 +0200,2018-07-20 14:47:11.351 +0200,106,1.016397,0.8249044,1.603097,66.37648,-1,-1,2018-07-20 14:48:33.506 +0200,0.0.0.0,90.142.111.79,5,1,0.09,-12.84323,-13.25351,0
2018-07-20 14:48:37.903 +0200,426,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090916.997232,59.92928312631317,10.74715278112399,54.38086,1.4,311.1328125,6,10,-9999,1532090917.882578,10.54220962524414,-14.99359893798828,-44.11614990234375,246.0221099853516,242.6962585449219,15,65465.62651912501,0.1729888916015625,-0.10906982421875,-1.281524658203125,65465.62651912501,-0.07316236146665683,-0.2498620345289783,0.4901864902460558,65465.621453125,0.4811360084048212,-0.02846632181952297,0.1470165195469469,-0.137810006737709,0.07650434225797653,0.4710622131824493,0.2943297624588013,0.01651312410831451,-0.3481636047363281,XArbitraryCorrectedZVertical,0.07470254600048065,0.003711037803441286,0.2365738749504089,0.968719482421875,-0.02815543301403522,-0.1464874893426895,-0.9888114929199219,10.54220962524414,-14.99359893798828,-44.11614990234375,2,65453.54426704167,walking,2,2018-07-20 14:48:25.834 +0200,2018-07-20 14:47:11.351 +0200,106,1.016397,0.8249044,1.603097,66.37648,-1,-1,2018-07-20 14:48:33.506 +0200,0.0.0.0,90.142.111.79,5,1,0.09,-14.51507,-16.3145,0
2018-07-20 14:48:37.963 +0200,427,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090916.997232,59.92928312631317,10.74715278112399,54.38086,1.4,311.1328125,6,10,-9999,1532090917.922555,9.042102813720703,-15.36235809326172,-44.61769104003906,244.9023132324219,241.5764617919922,15,65465.686455125,-0.0577392578125,-0.0926055908203125,-0.7576904296875,65465.686455125,0.1469590879049705,-0.5890113382928251,0.06214912509474315,65465.68138912501,0.5026533594941901,-0.06562871960438997,0.1497893046892947,0.1235151737928391,-0.7449055314064026,0.08654733747243881,0.02248885482549667,0.07009771466255188,0.1459600925445557,XArbitraryCorrectedZVertical,0.08057205379009247,-0.01309031993150711,0.2454829812049866,0.9659472107887268,-0.06484725326299667,-0.1492297947406769,-0.9866735935211182,8.443149566650391,-15.20981597900391,-44.90788269042969,2,65453.54426704167,walking,2,2018-07-20 14:48:25.834 +0200,2018-07-20 14:47:11.351 +0200,106,1.016397,0.8249044,1.603097,66.37648,-1,-1,2018-07-20 14:48:33.506 +0200,0.0.0.0,90.142.111.79,5,1,0.09,-15.62963,-18.38876,0
2018-07-20 14:48:38.032 +0200,428,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090916.997232,59.92928312631317,10.74715278112399,54.38086,1.4,311.1328125,6,10,-9999,1532090918.002413,8.592548370361328,-15.36045074462891,-44.83549499511719,244.5618743896484,241.2360229492188,15,65465.746392125,0.1256561279296875,-0.2419586181640625,-0.95343017578125,65465.746392125,0.0003131877441933184,0.7307687399566529,0.06318003475271282,65465.741326125,0.501221282549802,-0.06095540352647442,0.155299810643681,-0.007305799052119255,0.7328386902809143,-0.05586091428995132,0.08954242616891861,-0.02543844282627106,0.1786349415779114,XArbitraryCorrectedZVertical,0.08264905214309692,-0.01020322646945715,0.2448456734418869,0.9659683704376221,-0.06018451228737831,-0.1546763032674789,-0.9861300587654114,8.592548370361328,-15.36045074462891,-44.83549499511719,2,65453.54426704167,walking,2,2018-07-20 14:48:25.834 +0200,2018-07-20 14:47:11.351 +0200,106,1.016397,0.8249044,1.603097,66.37648,-1,-1,2018-07-20 14:48:33.506 +0200,0.0.0.0,90.142.111.79,5,1,0.09,-15.45634,-20.14703,0
2018-07-20 14:48:38.082 +0200,429,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090917.997196,59.92928258148947,10.74714900926756,55.07391,0.44,311.484375,6,10,-9999,1532090918.042889,9.264560699462891,-15.81352996826172,-44.02192687988281,244.2892913818359,240.9634399414062,15,65465.80632812501,0.066192626953125,-0.2047576904296875,-0.77325439453125,65465.80632812501,0.03346022225186455,-0.2478087373285272,0.5466015631977493,65465.801262125,0.5211125511046534,-0.04870786900734642,0.1589627945350859,0.09249301999807358,-0.2810322344303131,0.5319464206695557,0.1576786041259766,-0.04565481841564178,0.114852249622345,XArbitraryCorrectedZVertical,0.08294952660799026,-0.003006677608937025,0.2548626959323883,0.9633975625038147,-0.04807473346590996,-0.1582941561937332,-0.98622065782547,9.040393829345703,-16.18715667724609,-44.993896484375,2,65453.54426704167,walking,2,2018-07-20 14:48:25.834 +0200,2018-07-20 14:47:11.351 +0200,106,1.016397,0.8249044,1.603097,66.37648,-1,-1,2018-07-20 14:48:33.506 +0200,0.0.0.0,90.142.111.79,5,1,0.09,-15.45634,-21.07917,0
2018-07-20 14:48:38.142 +0200,430,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090917.997196,59.92928258148947,10.74714900926756,55.07391,0.44,311.484375,6,10,-9999,1532090918.122272,8.438129425048828,-16.63497161865234,-44.53494262695312,241.9099426269531,238.5840911865234,15,65465.86626512501,0.0323486328125,-0.288665771484375,-0.8206634521484375,65465.86626512501,0.2951850415404917,0.4454887934584928,0.6190195711397289,65465.86119912501,0.5535982567145056,-0.05403760119723419,0.1612370165690934,0.2408607751131058,0.3451457917690277,0.5251049995422363,0.05541644617915154,-0.08083948493003845,0.2231677770614624,XArbitraryCorrectedZVertical,0.08479716628789902,-0.003902977798134089,0.2702005207538605,0.9590442776679993,-0.05331073328852654,-0.160539299249649,-0.9855884313583374,8.438129425048828,-16.63497161865234,-44.53494262695312,2,65453.54426704167,walking,2,2018-07-20 14:48:25.834 +0200,2018-07-20 14:47:11.351 +0200,106,1.016397,0.8249044,1.603097,66.37648,-1,-1,2018-07-20 14:48:33.506 +0200,0.0.0.0,90.142.111.79,5,1,0.09,-15.45634,-22.91343,0
2018-07-20 14:48:38.202 +0200,431,41C63BAC-58D4-4318-A612-D91038320226,my_iOS_device,1532090917.997196,59.92928258148947,10.74714900926756,55.07391,0.44,311.484375,6,10,-9999,1532090918.163385,8.510807037353516,-17.31034088134766,-44.38711547851562,240.3751678466797,237.04931640625,15,65465.926201125,-0.0662994384765625,-0.255035400390625,-0.862030029296875,65465.926201125,0.1032403691341208,0.06146416006237477,0.709866653825057,65465.92113512501,0.5975603824883731,-0.04865422946719874,0.1756318058325461,0.1706311851739883,-0.05925721675157547,0.7069293260574341,0.01973436772823334,-0.07174496352672577,0.1286229491233826,XArbitraryCorrectedZVertical,0.09092611819505692,0.002651259768754244,0.2910972237586975,0.952348530292511,-0.04788683354854584,-0.1747302561998367,-0.9834508299827576,8.583408355712891,-18.06066131591797,-44.31440734863281,2,65453.54426704167,walking,2,2018-07-20 14:48:25.834 +0200,2018-07-20 14:47:11.351 +0200,106,1.016397,0.8249044,1.603097,66.37648,-1,-1,2018-07-20 14:48:33.506 +0200,0.0.0.0,90.142.111.79,5,1,0.09,-15.45634,-25.38014,0
